PUBCHEM_COMPOUND_ID_TYPE,PUBCHEM_TOTAL_CHARGE,PUBCHEM_SUBSTANCE_ID,PUBCHEM_SUBSTANCE_VERSION,PUBCHEM_EXT_DATASOURCE_NAME,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_SUBSTANCE_SYNONYM,PUBCHEM_XREF_EXT_ID,PUBCHEM_EXT_DATASOURCE_URL,PUBCHEM_EXT_SUBSTANCE_URL,PUBCHEM_CID_ASSOCIATIONS,PUBCHEM_COORDINATE_TYPE,ID,ROMol,PUBCHEM_SUBSTANCE_COMMENT,PUBCHEM_BONDANNOTATIONS,hERG_Prediction,hERG_Probability,Risk_Level
0,0,16973684,4,Specs,AF-399/40714855,"3-phenoxybenzaldehyde (5-chloro-6-oxo-1,6-dihydro-4-pyridazinyl)hydrazone
AF-399/40714855",AF-399/40714855,http://www.specs.net,http://www.specs.net/enter.php?specsid=AF-399/40714855,6247441  1,"1
3",16973684,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F1F50>,,,1,0.5966666666666667,MEDIUM
0,0,16970641,4,Specs,AF-399/15031042,"4-(1H-benzimidazol-1-yl)-2-methyl-6,7-dihydro-5H-cyclopenta[4,5]thieno[2,3-d]pyrimidine
AF-399/15031042",AF-399/15031042,http://www.specs.net,http://www.specs.net/enter.php?specsid=AF-399/15031042,730320  1,"1
3",16970641,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F1FC0>,,,1,0.745,MEDIUM
0,0,16969319,4,Specs,AF-399/12857030,"1-(4-methoxyphenyl)-3-[4-(1-piperidinyl)anilino]-2,5-pyrrolidinedione
AF-399/12857030",AF-399/12857030,http://www.specs.net,http://www.specs.net/enter.php?specsid=AF-399/12857030,2873258  1,"1
3",16969319,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2030>,,,1,0.715,MEDIUM
0,0,16968989,6,Specs,AF-399/08338013,"4-chlorophenyl 2-(2,4-dioxo-1,3-diazaspiro[4.4]non-3-yl)ethanesulfonate
AF-399/08338013",AF-399/08338013,http://www.specs.net,http://www.specs.net/enter.php?specsid=AF-399/08338013,1641262  1,"1
3",16968989,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F20A0>,,,1,0.78,MEDIUM
0,0,16965430,6,Specs,AE-848/32189025,"2,3-dimethylthieno[2',3':4,5]pyrimido[2,1-a]isoindol-4(6H)-one
AE-848/32189025",AE-848/32189025,http://www.specs.net,http://www.specs.net/enter.php?specsid=AE-848/32189025,657968  1,"1
3",16965430,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2110>,,,1,0.685,MEDIUM
0,0,16962084,8,Specs,AE-646/12709136,"2-amino-4-chloro-3-methylbenzoic acid
AE-646/12709136",AE-646/12709136,http://www.specs.net,http://www.specs.net/enter.php?specsid=AE-646/12709136,827463  1,"1
3",16962084,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2180>,,,0,0.35,LOW
0,0,16960310,6,Specs,AE-641/04635029,"4-{[(2-chloro-3-pyridinyl)carbonyl]amino}butanoic acid
AE-641/04635029",AE-641/04635029,http://www.specs.net,http://www.specs.net/enter.php?specsid=AE-641/04635029,1713760  1,"1
3",16960310,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F21F0>,,,0,0.48,LOW
0,0,16956525,4,Specs,AC-082/37056028,"1,1,4,4-tetramethyl-1,2,3,4-tetrahydro-2-naphthalenol
AC-082/37056028",AC-082/37056028,http://www.specs.net,http://www.specs.net/enter.php?specsid=AC-082/37056028,4300511  1,"1
3",16956525,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F22D0>,,,1,0.775,MEDIUM
0,0,463747995,1,Specs,AU-004/43508288,"methyl 5-bromo-2-(difluoromethoxy)benzoate
AU-004/43508288",AU-004/43508288,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508288,44828932  1,"1
3",463747995,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F23B0>,,,1,0.51,MEDIUM
0,0,463747994,1,Specs,AU-004/43508155,"1-[difluoro(phenyl)methyl]-4-methylbenzene
AU-004/43508155",AU-004/43508155,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508155,3278588  1,"1
3",463747994,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2490>,,,1,0.755,MEDIUM
0,0,463747993,1,Specs,AU-004/43508125,"2,4,6-trifluoro-1,3,5-benzenetricarbonitrile
AU-004/43508125",AU-004/43508125,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508125,12745042  1,"1
3",463747993,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2570>,,,0,0.2713333333333333,LOW
0,0,463747992,1,Specs,AU-004/43508091,"4-bromo-5-methoxy-1H-indole
AU-004/43508091",AU-004/43508091,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43508091,22030558  1,"1
3",463747992,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2650>,,,1,0.72,MEDIUM
0,0,463747991,1,Specs,AU-004/43500344,"4-(1,2,3-thiadiazol-4-yl)aniline
AU-004/43500344",AU-004/43500344,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-004/43500344,2739170  1,"1
3",463747991,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F26C0>,,,0,0.245,LOW
0,0,463747990,1,Specs,AG-205/11234090,"3-(5-{2-[6-(2,3-dimethylanilino)[1,2,5]oxadiazolo[3,4-b]pyrazin-5-yl]carbohydrazonoyl}-2-furyl)benzoic acid
AG-205/11234090",AG-205/11234090,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-205/11234090,9599926  1,"1
3",463747990,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2730>,,,0,0.47,LOW
0,0,402425142,3,Specs,AE-641/11320426,"4-[3-(cyclopentyloxy)-4-methoxyphenyl]-2-pyrrolidinone
AE-641/11320426",AE-641/11320426,http://www.specs.net,http://www.specs.net/enter.php?specsid=AE-641/11320426,448055  1,"1
3",402425142,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F27A0>,,6  4  5,1,0.755,MEDIUM
0,0,251913581,3,Specs,AP-770/42745197,"[1,3]thiazolo[5,4-d]pyrimidin-7-ylamine
AP-770/42745197",AP-770/42745197,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-770/42745197,350611  1,"1
3",251913581,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2880>,,,0,0.28,LOW
0,0,242040763,3,Specs,AS-871/42057309,"8,10-dibromo-2,6-dioxo-3,5a,6,11b-tetrahydro-2H,5H-chromeno[4',3':4,5]thiopyrano[2,3-d][1,3]thiazole-5-carboxylic acid
AS-871/42057309",AS-871/42057309,http://www.specs.net,http://www.specs.net/enter.php?specsid=AS-871/42057309,3793565  1,"1
3",242040763,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F28F0>,,,0,0.305,LOW
0,0,202567262,3,Specs,AT-057/43485694,"8-bromo-4-ethyl-4-methyl-4,5-dihydro-6H-tetraazolo[1,5-a][1,4]benzodiazepin-6-one
AT-057/43485694",AT-057/43485694,http://www.specs.net,http://www.specs.net/enter.php?specsid=AT-057/43485694,45600160  1,"1
3",202567262,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2960>,,,1,0.64375,MEDIUM
0,0,172112537,3,Specs,AM-807/14146162,"6-amino-3-tert-butyl-4-(2,4-difluorophenyl)-1,4-dihydropyrano[2,3-c]pyrazole-5-carbonitrile
AM-807/14146162",AM-807/14146162,http://www.specs.net,http://www.specs.net/enter.php?specsid=AM-807/14146162,3816029  1,"1
3",172112537,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F29D0>,,,1,0.648,MEDIUM
0,0,172112407,3,Specs,AG-205/14185003,"5-(4-methoxyphenyl)-3-phenyl-2-thioxo-2,3-dihydrothieno[2,3-d]pyrimidin-4(1H)-one
AG-205/14185003",AG-205/14185003,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-205/14185003,982607  1,"1
3",172112407,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2A40>,,,1,0.67,MEDIUM
0,0,163627163,3,Specs,AE-641/14824007,"2-methyl-3-[(4-methyl-1-piperazinyl)methyl]-4-quinolinol
AE-641/14824007",AE-641/14824007,http://www.specs.net,http://www.specs.net/enter.php?specsid=AE-641/14824007,728648  1,"1
3",163627163,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2AB0>,,,1,0.875,HIGH
0,0,144088614,3,Specs,AO-635/14618001,"[5-nitro-2-(1-piperidinyl)phenyl]acetic acid
AO-635/14618001",AO-635/14618001,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-635/14618001,10491837  1,"1
3",144088614,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2B20>,,,1,0.52,MEDIUM
0,0,144088239,3,Specs,AJ-916/13841163,"1-[4-(4-bromobenzoyl)-1-(4-chlorophenyl)-1H-pyrazol-3-yl]ethanone
AJ-916/13841163",AJ-916/13841163,http://www.specs.net,http://www.specs.net/enter.php?specsid=AJ-916/13841163,1214576  1,"1
3",144088239,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2C00>,,,0,0.43,LOW
0,0,144088187,3,Specs,AJ-131/11693010,"ethyl 2-methyl-1-{[(2-methyl-1H-benzimidazol-1-yl)acetyl]amino}-5-phenyl-1H-pyrrole-3-carboxylate
AJ-131/11693010",AJ-131/11693010,http://www.specs.net,http://www.specs.net/enter.php?specsid=AJ-131/11693010,24100694  1,"1
3",144088187,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2C70>,,,1,0.71375,MEDIUM
0,0,144087886,3,Specs,AG-389/14696003,"4-(2-furyl)-7-methyl-2,2-bis(trifluoromethyl)-2H-pyrido[1,2-a][1,3,5]triazine
AG-389/14696003",AG-389/14696003,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-389/14696003,1208090  1,"1
3",144087886,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2CE0>,,,1,0.6483333333333334,MEDIUM
0,0,144087651,5,Specs,AE-848/32011029,"6-methyl-3-tert-pentyl-2,4(1H,3H)-pyrimidinedione
AE-848/32011029",AE-848/32011029,http://www.specs.net,http://www.specs.net/enter.php?specsid=AE-848/32011029,21239799  1,"1
3",144087651,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2D50>,,,1,0.5470833333333333,MEDIUM
0,0,136958772,7,Specs,AL-281/15328235,"2-(4-chlorophenyl)-4-(4-morpholinyl)-1-phenyl-2-butanol
AL-281/15328235",AL-281/15328235,http://www.specs.net,http://www.specs.net/enter.php?specsid=AL-281/15328235,23940284  1,"1
3",136958772,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2E30>,Salt: HCl,,1,0.755,MEDIUM
0,0,136958611,3,Specs,AI-942/13331496,"methyl (3-bromo-1-benzothien-2-yl)acetate
AI-942/13331496",AI-942/13331496,http://www.specs.net,http://www.specs.net/enter.php?specsid=AI-942/13331496,45034264  1,"1
3",136958611,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2F10>,,,1,0.68,MEDIUM
0,0,136958409,5,Specs,AG-227/11925014,"3,6-diphenyl-1,2,4-triazine-5-carbonitrile
AG-227/11925014",AG-227/11925014,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-227/11925014,14086578  1,"1
3",136958409,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F2FF0>,,,0,0.49,LOW
0,0,136958272,3,Specs,AE-848/07784002,"ethyl (4-hydroxy-1H-indol-3-yl)acetate
AE-848/07784002",AE-848/07784002,http://www.specs.net,http://www.specs.net/enter.php?specsid=AE-848/07784002,4290450  1,"1
3",136958272,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F30D0>,,,1,0.73875,MEDIUM
0,0,136348946,3,Specs,AJ-131/36477031,"6-(4-chlorophenyl)-3-[(4-methylphenoxy)methyl]-7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazine
AJ-131/36477031",AJ-131/36477031,http://www.specs.net,http://www.specs.net/enter.php?specsid=AJ-131/36477031,1212047  1,"1
3",136348946,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3140>,,,1,0.64,MEDIUM
0,0,134419770,3,Specs,AG-219/36042020,"2-[4-nitro-5-methyl-3-(trifluoromethyl)-1H-pyrazol-1-yl]acetamide
AG-219/36042020",AG-219/36042020,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-219/36042020,4191954  1,"1
3",134419770,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F31B0>,,,0,0.295,LOW
0,0,134221704,5,Specs,AT-051/43422878,"5-indolinecarbaldehyde
AT-051/43422878",AT-051/43422878,http://www.specs.net,http://www.specs.net/enter.php?specsid=AT-051/43422878,18785166  1,"1
3",134221704,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3220>,,,1,0.68,MEDIUM
0,0,117636298,5,Specs,AC-907/30063034,"4-chloro-5-methoxy-2-phenylpyrimidine
AC-907/30063034",AC-907/30063034,http://www.specs.net,http://www.specs.net/enter.php?specsid=AC-907/30063034,4326039  1,"1
3",117636298,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3290>,,,1,0.74,MEDIUM
0,0,103799329,5,Specs,AQ-358/42007312,"2,4-furandicarboxylic acid
AQ-358/42007312",AQ-358/42007312,http://www.specs.net,http://www.specs.net/enter.php?specsid=AQ-358/42007312,22280328  1,"1
3",103799329,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3300>,,,0,0.37,LOW
0,0,92091376,7,Specs,AJ-333/36117006,"2-chloro-4-methyl-1,3,5-trinitrobenzene
AJ-333/36117006",AJ-333/36117006,http://www.specs.net,http://www.specs.net/enter.php?specsid=AJ-333/36117006,247561  1,"1
3",92091376,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3370>,,,0,0.40666666666666673,LOW
0,0,92090450,5,Specs,AF-407/31894032,"N'-(diphenylmethylene)-2-phenylcyclopropanecarbohydrazide
AF-407/31894032",AF-407/31894032,http://www.specs.net,http://www.specs.net/enter.php?specsid=AF-407/31894032,4654225  1,"1
3",92090450,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F33E0>,,,1,0.595,MEDIUM
0,0,56364778,8,Specs,AK-830/13217017,"2-(2H-1,2,3-benzotriazol-2-yl)aniline
AK-830/13217017",AK-830/13217017,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-830/13217017,71030  1,"1
3",56364778,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3450>,,,1,0.53,MEDIUM
0,0,26699042,8,Specs,AA-516/25012152,"1-[3-amino-4-(4-chlorophenyl)-5-(methylsulfanyl)-2-thienyl]ethanone
AA-516/25012152",AA-516/25012152,http://www.specs.net,http://www.specs.net/enter.php?specsid=AA-516/25012152,821872  1,"1
3",26699042,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F34C0>,,,1,0.52,MEDIUM
0,0,24429410,6,Specs,AI-204/31678025,"butyl 5-nitro-1,3-thiazol-2-ylcarbamate
AI-204/31678025",AI-204/31678025,http://www.specs.net,http://www.specs.net/enter.php?specsid=AI-204/31678025,16044063  1,"1
3",24429410,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3530>,,,0,0.49875,LOW
0,0,17417076,4,Specs,AH-034/11364022,"4-[(2-phenoxyethyl)sulfonyl]-1-(2-phenylethyl)-2,6-piperazinedione
AH-034/11364022",AH-034/11364022,http://www.specs.net,http://www.specs.net/enter.php?specsid=AH-034/11364022,1070497  1,"1
3",17417076,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F35A0>,,,1,0.815,HIGH
0,0,17150537,6,Specs,AQ-184/41465727,"4-{[4-(dimethylamino)-6-(methylsulfanyl)-1,3,5-triazin-2-yl]oxy}benzaldehyde
AQ-184/41465727",AQ-184/41465727,http://www.specs.net,http://www.specs.net/enter.php?specsid=AQ-184/41465727,820794  1,"1
3",17150537,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3610>,,,1,0.605,MEDIUM
0,0,17149566,6,Specs,AQ-012/42718475,"5-methoxy-2-(2-naphthyldiazenyl)phenol
AQ-012/42718475",AQ-012/42718475,http://www.specs.net,http://www.specs.net/enter.php?specsid=AQ-012/42718475,624157  1,"1
3",17149566,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3680>,,,1,0.6,MEDIUM
0,0,17141215,5,Specs,AP-060/15175002,"3-bromo-N'-[1-(4-hydroxy-6-methyl-2-oxo-2H-pyran-3-yl)ethylidene]benzohydrazide
AP-060/15175002",AP-060/15175002,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-060/15175002,135501786  1,"1
3",17141215,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F36F0>,,,0,0.49875,LOW
0,0,17140282,4,Specs,AO-790/14982001,"5-imino-3-methyl-1,4-diphenyl-1,4-dihydropyrazolo[4',3':5,6]pyrano[2,3-d]pyrimidin-6(5H)-ylamine
AO-790/14982001",AO-790/14982001,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-790/14982001,3497824  1,"1
3",17140282,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3760>,,,1,0.64,MEDIUM
0,0,17139226,4,Specs,AO-548/43179451,"N-cyclopentyl-2-(4-isobutylphenyl)propanamide
AO-548/43179451",AO-548/43179451,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-548/43179451,11841295  1,"1
3",17139226,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F37D0>,,,1,0.735,MEDIUM
0,0,17133745,4,Specs,AO-364/37357116,"5,6-dimethylthieno[2,3-d]pyrimidin-4-yl 1H-indol-3-yl sulfide
AO-364/37357116",AO-364/37357116,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-364/37357116,848637  1,"1
3",17133745,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F38B0>,,,1,0.72,MEDIUM
0,0,17132901,6,Specs,AO-289/42804204,"8-methoxy-2,3,6,7-tetrahydro-1H,5H-pyrido[3,2,1-ij]quinoline-9-carbaldehyde
AO-289/42804204",AO-289/42804204,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-289/42804204,820259  1,"1
3",17132901,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3920>,,,1,0.585,MEDIUM
0,0,17127557,6,Specs,AO-079/15259238,"2-{[2-(1-pyrrolidinyl)-3,4-dihydro-1-naphthalenyl]imino}malononitrile
AO-079/15259238",AO-079/15259238,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-079/15259238,847744  1,"1
3",17127557,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3990>,,,1,0.76,MEDIUM
0,0,17127526,4,Specs,AO-079/15259044,"5-nitro-8-methoxy-4H-chromen-4-one
AO-079/15259044",AO-079/15259044,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-079/15259044,847727  1,"1
3",17127526,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3A00>,,,0,0.4354166666666666,LOW
0,0,17123548,4,Specs,AN-943/13816001,"3-amino-5,8-dibromo-1-phenyl-1H-benzo[f]chromene-2-carbonitrile
AN-943/13816001",AN-943/13816001,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-943/13816001,4657198  1,"1
3",17123548,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3A70>,,,1,0.527,MEDIUM
0,0,17122315,10,Specs,AN-919/14547123,"2-amino-3-benzoyl-1-(3-chlorophenyl)-4-(4-methoxyphenyl)-7,7-dimethyl-4,6,7,8-tetrahydro-5(1H)-quinolinone
AN-919/14547123",AN-919/14547123,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-919/14547123,135494627  1,"1
3",17122315,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3AE0>,,,1,0.6,MEDIUM
0,0,17122168,4,Specs,AN-919/14028019,"2-(butylsulfanyl)-1-(9H-fluoren-2-yl)ethanone
AN-919/14028019",AN-919/14028019,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-919/14028019,1801377  1,"1
3",17122168,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3B50>,,,1,0.79,MEDIUM
0,0,17119731,4,Specs,AN-698/40781803,"2-{2,4-dioxo-5-[(1,2,5-trimethyl-1H-pyrrol-3-yl)methylene]-1,3-thiazolidin-3-yl}-N-(4-methylphenyl)acetamide
AN-698/40781803",AN-698/40781803,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-698/40781803,1796714  1,"1
3",17119731,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3C30>,,,1,0.605,MEDIUM
0,0,17116830,4,Specs,AN-652/43164141,"4-chloro-N-cyclohexyl-3-[(2-phenoxypropanoyl)amino]benzamide
AN-652/43164141",AN-652/43164141,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-652/43164141,11839646  1,"1
3",17116830,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3CA0>,,,1,0.74,MEDIUM
0,0,17112021,4,Specs,AN-651/43278321,"3-benzyl-2,4a,6-triphenyl-5,6-dihydro-1H,4aH-[1,3]oxazino[2,3-d][1,5]benzothiazepin-1-one
AN-651/43278321",AN-651/43278321,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-651/43278321,11839337  1,"1
3",17112021,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3D10>,,,1,0.68,MEDIUM
0,0,17109741,6,Specs,AN-604/13255021,"N'-(1-methyl-3,6-diazatricyclo[4.3.1.1~3,8~]undec-9-ylidene)isonicotinohydrazide
AN-604/13255021",AN-604/13255021,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-604/13255021,748287  1,"1
3",17109741,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3D80>,,,1,0.725,MEDIUM
0,0,17106241,6,Specs,AN-465/13859022,"1-[5-{2-[(2-chlorobenzyl)oxy]phenyl}-4-(4-methoxyphenyl)-1-phenyl-4,5-dihydro-1H-1,2,4-triazol-3-yl]ethanone
AN-465/13859022",AN-465/13859022,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-465/13859022,5050655  1,"1
3",17106241,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3DF0>,,,1,0.745,MEDIUM
0,0,17106096,8,Specs,AN-465/13164048,"2-methyl-8-quinolinyl 5-(3-chlorophenyl)-2-furoate
AN-465/13164048",AN-465/13164048,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-465/13164048,1015794  1,"1
3",17106096,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3E60>,,,1,0.685,MEDIUM
0,0,17095620,6,Specs,AN-023/12771009,"2-{[2-(4-ethoxyphenoxy)ethyl]sulfanyl}-1,3-benzoxazole
AN-023/12771009",AN-023/12771009,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-023/12771009,2055620  1,"1
3",17095620,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA1F3F40>,,,1,0.66375,MEDIUM
0,0,17090341,8,Specs,AM-807/13103084,"2-{[2-(1-adamantyl)-2-oxoethyl]sulfanyl}-6-amino-4-(3,4,5-trimethoxyphenyl)-3,5-pyridinedicarbonitrile
AM-807/13103084",AM-807/13103084,http://www.specs.net,http://www.specs.net/enter.php?specsid=AM-807/13103084,4636636  1,"1
3",17090341,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA2380B0>,,,0,0.49,LOW
0,0,17089736,4,Specs,AL-291/13466010,"5-(4-chlorophenoxy)-1-{4-nitrophenyl}-1H-tetraazole
AL-291/13466010",AL-291/13466010,http://www.specs.net,http://www.specs.net/enter.php?specsid=AL-291/13466010,4135246  1,"1
3",17089736,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA238120>,,,1,0.5196666666666667,MEDIUM
0,0,17074771,3,Specs,AK-968/36944114,"2-(1,3-benzothiazol-2-yl)-4-{[(3-pyridinylmethyl)imino]methyl}-5-(trifluoromethyl)-1,2-dihydro-3H-pyrazol-3-one
AK-968/36944114",AK-968/36944114,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-968/36944114,1117877  1,"1
3",17074771,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA238200>,,,1,0.64,MEDIUM
0,0,17064153,5,Specs,AK-968/12121914,"ethyl 4-(3-bromo-4-hydroxy-5-methoxyphenyl)-2-oxo-6-phenyl-1,2,3,4-tetrahydro-5-pyrimidinecarboxylate
AK-968/12121914",AK-968/12121914,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-968/12121914,2866182  1,"1
3",17064153,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA238270>,,,1,0.76,MEDIUM
0,0,17063586,4,Specs,AK-968/12116478,"N-[3-(aminocarbonyl)-6-methyl-4,5,6,7-tetrahydro-1-benzothien-2-yl]-2-(3-methoxyphenyl)-4-quinolinecarboxamide
AK-968/12116478",AK-968/12116478,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-968/12116478,3431825  1,"1
3",17063586,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA2382E0>,,,1,0.575,MEDIUM
0,0,17058583,9,Specs,AK-968/11164643,"1-[4-(2,4-dichlorophenoxy)butanoyl]-4-phenylpiperazine
AK-968/11164643",AK-968/11164643,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-968/11164643,2168422  1,"1
3",17058583,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA238350>,,,1,0.835,HIGH
0,0,17050510,8,Specs,AK-249/36559010,"2,7-bisnitro-N-(4-methylphenyl)-9-oxo-9H-fluorene-4-carboxamide
AK-249/36559010",AK-249/36559010,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-249/36559010,1717515  1,"1
3",17050510,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA238430>,,,0,0.48,LOW
0,0,17050059,6,Specs,AK-087/33381003,"5,6,7-trimethoxy-4-methyl-2H-chromen-2-one
AK-087/33381003",AK-087/33381003,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-087/33381003,390802  1,"1
3",17050059,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA2384A0>,,,1,0.52,MEDIUM
0,0,17049839,6,Specs,AJ-804/11075011,"2-bromo-4-methylphenylformamide
AJ-804/11075011",AJ-804/11075011,http://www.specs.net,http://www.specs.net/enter.php?specsid=AJ-804/11075011,819460  1,"1
3",17049839,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA238580>,,,1,0.54,MEDIUM
0,0,17049798,6,Specs,AJ-797/37155003,"1,2-dimethyl-1H-indole-3-carbothialdehyde
AJ-797/37155003",AJ-797/37155003,http://www.specs.net,http://www.specs.net/enter.php?specsid=AJ-797/37155003,11837518  1,"1
3",17049798,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA2385F0>,,,1,0.78,MEDIUM
0,0,17049793,6,Specs,AJ-797/11984007,"5-tert-butyl-3-nitro-1-(4-nitrophenyl)-1H-7lambda~4~-[1,2]dithiolo[5,1-e][1,2,3]thiadiazole
AJ-797/11984007",AJ-797/11984007,http://www.specs.net,http://www.specs.net/enter.php?specsid=AJ-797/11984007,3608424  1,"1
3",17049793,<rdkit.Chem.rdchem.Mol object at 0x0000023FFA2386D0>,,,1,0.5833333333333333,MEDIUM
